,listing_id,title,make,model,type_of_vehicle,category,transmission,fuel_type
13982,1007610,Toyota Harrier 2.0A Premium Panoramic,undetermined,harrier,suv,"parf car, premium ad car, low mileage car, sgcarmart warranty cars",auto,unknown
13983,994402,Mercedes-Benz B-Class B180 ,mercedes-benz,b180,hatchback,"coe car, direct owner sale",auto,unknown
13984,973295,Maserati GranCabrio Sport 4.7A,maserati,grancabrio,sports car,"parf car, low mileage car",auto,unknown
13985,1018095,Volkswagen Jetta 1.6A ,volkswagen,jetta,mid-sized sedan,coe car,auto,unknown
13986,1030694,SEAT Tarraco 1.4A TSI DSG Xcellence 7-Seater,seat,tarraco,suv,"parf car, direct owner sale",auto,unknown
13987,1030773,BMW 2 Series 218i Active Tourer,bmw,218i,hatchback,"parf car, premium ad car",auto,unknown
13988,1012465,Audi A5 Sportback 2.0A TFSI S-tronic Design,audi,a5,luxury sedan,"parf car, premium ad car",auto,unknown
13989,1031206,MINI Cooper S 1.6A Bayswater Sunroof,mini,cooper,sports car,"parf car, premium ad car",auto,unknown
13990,1023381,Lexus RX450h Hybrid F Sport ,lexus,rx,suv,"coe car, premium ad car, hybrid cars",auto,petrol-electric
13991,1027320,Jaguar E-PACE 2.0A SE R-Dynamic,jaguar,e-pace,suv,"parf car, premium ad car, low mileage car",auto,unknown
13992,1006467,Audi A4 2.0A TFSI Quattro S-tronic ,audi,a4,luxury sedan,"coe car, premium ad car, low mileage car",auto,unknown
13993,988569,Audi Q5 2.0A TFSI Quattro,audi,q5,suv,"parf car, sgcarmart warranty cars",auto,unknown
13994,984945,BMW 3 Series 318i,bmw,318i,luxury sedan,"parf car, premium ad car, sgcarmart warranty cars",auto,unknown
13995,1020984,Kia Stonic 1.0T SX Sunroof,kia,stonic,suv,"parf car, low mileage car",auto,unknown
13996,1028687,Honda Vezel 1.5A X,honda,vezel,suv,"parf car, premium ad car, sgcarmart warranty cars",auto,unknown
13997,1028788,Audi Q3 2.0A TFSI Quattro,audi,q3,suv,"parf car, premium ad car, sgcarmart warranty cars",auto,unknown
13998,1012895,Mercedes-Benz S-Class S500L,mercedes-benz,s500,luxury sedan,"parf car, premium ad car",auto,unknown
13999,1001045,Toyota Hiace 3.0M,toyota,hiace,van,premium ad car,manual,diesel
14000,1030839,Toyota Dyna 150 3.0M,undetermined,dyna,truck,"almost new car, premium ad car",manual,diesel
14001,975385,BMW 5 Series 528i Sport Pro,bmw,528i,luxury sedan,"parf car, premium ad car",auto,unknown
14002,1010467,Mercedes-Benz CLA-Class CLA180,mercedes-benz,cla180,luxury sedan,parf car,auto,unknown
14003,1028239,Toyota Sienta 1.5A G,toyota,sienta,mpv,"parf car, premium ad car",auto,unknown
14004,1031165,Audi A5 Sportback 2.0A TFSI S-tronic Design,audi,a5,luxury sedan,parf car,auto,unknown
14005,1020407,Kia Cerato K3 1.6A EX,undetermined,cerato,mid-sized sedan,"parf car, premium ad car",auto,unknown
14006,1025337,Hino XZU710R,hino,xzu710r,truck,-,auto,diesel
14007,1002256,Toyota Wish 1.8A,toyota,wish,mpv,"parf car, premium ad car",auto,unknown
14008,1014926,Mercedes-Benz CLA-Class CLA180 AMG Line Premium Plus,undetermined,amg,luxury sedan,"parf car, almost new car",auto,unknown
14009,1030512,Mercedes-Benz A-Class A180 Style,mercedes-benz,a180,hatchback,"parf car, premium ad car, sgcarmart warranty cars",auto,unknown
14010,1016226,Audi A4 Mild Hybrid 2.0A TFSI S-tronic,audi,a4,luxury sedan,"parf car, almost new car, premium ad car, hybrid cars",auto,petrol-electric
14011,1028289,BMW 3 Series 320i Efficient Dynamics,bmw,320i,luxury sedan,"parf car, low mileage car",auto,unknown
14012,1024966,Kia Cerato Forte 1.6M SX ,kia,cerato,mid-sized sedan,"coe car, premium ad car, low mileage car",manual,unknown
14013,1023998,Hyundai Avante 1.6A ,hyundai,avante,mid-sized sedan,coe car,auto,unknown
14014,987174,Subaru XV 1.6i-S,subaru,xv,suv,parf car,auto,unknown
14015,995630,Toyota Vellfire 2.5A Elegance Moonroof,toyota,vellfire,mpv,"parf car, sta evaluated car",auto,unknown
14016,1018688,Honda Freed Hybrid 1.5A G,honda,freed,mpv,"parf car, premium ad car, low mileage car, hybrid cars",auto,petrol-electric
14017,1021121,Toyota Corolla Altis 1.6A ,toyota,corolla,mid-sized sedan,"coe car, premium ad car",auto,unknown
14018,1018662,Mazda 6 2.5A Luxury,mazda,2,luxury sedan,parf car,auto,unknown
14019,974390,Nissan NV350 2.5M,nissan,nv350,van,-,manual,diesel
14020,1029462,Honda Vezel Hybrid 1.5A X,honda,vezel,suv,"parf car, hybrid cars",auto,petrol-electric
14021,1028616,Mazda 3 1.5A Deluxe,mazda,3,mid-sized sedan,parf car,auto,unknown
14022,1026946,Mercedes-Benz E-Class E200 Edition E Sunroof,mercedes-benz,e200,luxury sedan,parf car,auto,unknown
14023,1030854,Volkswagen Golf GTI 5DR Sunroof,volkswagen,golf,sports car,"parf car, consignment car",auto,unknown
14024,1030198,Toyota Hiace 3.0M,toyota,hiace,van,premium ad car,manual,diesel
14025,996601,Lexus GS300 Super Luxury ,lexus,gs,luxury sedan,coe car,auto,unknown
14026,993269,MINI Cooper S 1.6A Bayswater Sunroof ,mini,cooper,sports car,"coe car, premium ad car",auto,unknown
14027,1006725,BMW X3 sDrive20i M-Sport,bmw,x3,suv,"parf car, almost new car, premium ad car, low mileage car",auto,unknown
14028,1029454,Mercedes-Benz C-Class C200 AMG Line,mercedes-benz,amg,luxury sedan,"parf car, premium ad car, sgcarmart warranty cars",auto,unknown
14029,1015460,Mercedes-Benz R-Class R350L ,mercedes-benz,r350l,mpv,coe car,auto,unknown
14030,1027397,Kia Cerato 1.6A EX,kia,cerato,mid-sized sedan,parf car,auto,unknown
14031,1031196,Honda Civic 1.6A VTi,honda,civic,mid-sized sedan,parf car,auto,unknown
14032,1013525,Nissan GTR 3.8A ,nissan,gtr,sports car,coe car,auto,unknown
14033,1012497,Hyundai Elantra 1.6A,undetermined,elantra,mid-sized sedan,parf car,auto,unknown
14034,1019997,Volkswagen Passat 1.8A TSI Highline Sunroof,volkswagen,passat,luxury sedan,"parf car, premium ad car, low mileage car",auto,unknown
14035,1029222,Kia Cerato K3 1.6A SX,undetermined,cerato,mid-sized sedan,parf car,auto,unknown
14036,1021363,Toyota Noah Hybrid 1.8A X,toyota,noah,mpv,"parf car, almost new car, hybrid cars",auto,petrol-electric
14037,1007547,Toyota Dyna 150 3.0M ,toyota,dyna,truck,coe car,manual,diesel
14038,963906,Porsche 911 Carrera 4S 3.0A PDK,porsche,911,sports car,"parf car, rare & exotic, almost new car, premium ad car, low mileage car",auto,unknown
14039,1024116,BMW 3 Series 318i Sunroof ,bmw,318i,luxury sedan,coe car,auto,unknown
14040,1030978,Nissan Qashqai 1.2A DIG-T Premium,nissan,qashqai,suv,"parf car, sgcarmart warranty cars",auto,unknown
14041,1024076,Toyota Hiace 3.0A,undetermined,hiace,van,-,auto,diesel
14042,1019161,Audi Q5 2.0A TFSI Quattro S-tronic Sport S-Line,audi,q5,suv,parf car,auto,unknown
14043,995081,BMW i8,bmw,i8,mid-sized sedan,"parf car, low mileage car, hybrid cars",auto,petrol-electric
14044,994192,Mercedes-Benz Viano CDI Trend,mercedes-benz,viano,mpv,"parf car, premium ad car",auto,diesel
14045,1007532,Nissan Urvan 3.0M,nissan,urvan,bus/mini bus,-,manual,diesel
14046,1004120,Honda Jazz 1.5M RS,honda,jazz,hatchback,"parf car, direct owner sale",manual,unknown
14047,1027372,Audi A3 Sedan 1.4A TFSI S-tronic Attraction,audi,a3,luxury sedan,"parf car, premium ad car",auto,unknown
14048,1025648,BMW X3 sDrive20i,bmw,x3,suv,"parf car, consignment car",auto,unknown
14049,978963,Toyota Hiace 2.8A DX,toyota,hiace,van,"almost new car, premium ad car",auto,diesel
14050,1012274,Lexus IS Turbo IS200t Executive,lexus,is,luxury sedan,parf car,auto,unknown
14051,988722,Nissan NV200 1.6A DX,nissan,nv200,van,"almost new car, premium ad car",auto,petrol
14052,1024761,BMW 2 Series 218i Gran Coupe Luxury,bmw,218i,luxury sedan,"parf car, almost new car",auto,unknown
14053,916000,Honda N-Box Slash GL,honda,n-box,hatchback,parf car,auto,unknown
14054,1021689,BMW M Series M5 Sunroof,bmw,m5,sports car,"parf car, direct owner sale",auto,unknown
14055,995852,Honda Fit 1.3A G F-Package,honda,fit,hatchback,parf car,auto,unknown
14056,1028519,Nissan NV350 2.5M,nissan,nv350,van,-,manual,diesel
14057,1026714,Toyota Sienta 1.5A Standard,toyota,sienta,mpv,parf car,auto,unknown
14058,1025212,Audi A6 2.0A TFSI,audi,a6,luxury sedan,parf car,auto,unknown
14059,1024609,Lexus ES Hybrid ES300h Luxury Sunroof,lexus,es,luxury sedan,"parf car, hybrid cars",auto,petrol-electric
14060,1000091,Audi S5 Coupe 4.2M FSI Quattro ,audi,s5,sports car,"coe car, sta evaluated car",manual,unknown
14061,1025289,Nissan NV350 Caravan 2.0A DX,nissan,nv350,van,"almost new car, premium ad car",auto,petrol
14062,1012695,Mercedes-Benz C-Class C180K ,mercedes-benz,c180,luxury sedan,"coe car, premium ad car",auto,unknown
14063,977490,Mercedes-Benz A-Class A200,mercedes-benz,a200,hatchback,"parf car, premium ad car",auto,unknown
14064,1019637,Toyota Wish 1.8A Elegance,toyota,wish,mpv,parf car,auto,unknown
14065,997251,Mercedes-Benz S-Class S320L,mercedes-benz,s320l,luxury sedan,parf car,auto,unknown
14066,1030649,Honda Vezel 1.5A X,honda,vezel,suv,parf car,auto,unknown
14067,1026304,BMW 5 Series 520i,bmw,520i,luxury sedan,"parf car, premium ad car",auto,unknown
14068,1027551,BMW 6 Series 640i Gran Coupe M-Sport Sunroof,bmw,640i,luxury sedan,"parf car, premium ad car",auto,unknown
14069,1018857,Mitsubishi Fuso Canter FE83 ,mitsubishi,fe83,truck,"coe car, direct owner sale",manual,diesel
14070,927949,Toyota Hiace Commuter 3.0M ,toyota,hiace,bus/mini bus,coe car,manual,diesel
14071,1014623,Ferrari F430 F1 ,ferrari,f430,sports car,"coe car, premium ad car, low mileage car",auto,unknown
14072,1017187,Toyota Corolla Altis 1.6A Elegance,toyota,corolla,mid-sized sedan,"parf car, direct owner sale, low mileage car",auto,unknown
14073,1013146,Mercedes-Benz S-Class S350d L AMG Line Premium Executive,undetermined,amg,luxury sedan,"parf car, rare & exotic, almost new car, premium ad car, low mileage car",auto,diesel
14074,1024123,Toyota Crown 3.0A ,toyota,crown,luxury sedan,"coe car, premium ad car",auto,unknown
14075,1023456,Volkswagen Polo 1.4A ,volkswagen,polo,hatchback,"coe car, consignment car",auto,unknown
14076,1026382,Honda Accord 2.0A VTi-S,honda,accord,luxury sedan,"parf car, premium ad car",auto,unknown
14077,1020471,BMW 1 Series 118i 5DR ,bmw,118i,hatchback,coe car,auto,unknown
14078,1020916,Suzuki Every Turbo,suzuki,every,van,-,auto,petrol
14079,1030958,Toyota Dyna 150 3.0M,undetermined,dyna,truck,-,manual,diesel
14080,1005179,Toyota Corolla Altis 1.6A Elegance,toyota,corolla,mid-sized sedan,"parf car, premium ad car, sgcarmart warranty cars",auto,unknown
14081,1016454,BMW 5 Series 530i Luxury,bmw,530i,luxury sedan,"parf car, low mileage car",auto,unknown
14082,1010400,BMW X3 sDrive20i xLine,bmw,x3,suv,parf car,auto,unknown
14083,1027707,Mercedes-Benz C-Class C180 Avantgarde,mercedes-benz,c180,luxury sedan,parf car,auto,unknown
14084,1017257,Honda Civic 1.8A VTi-S ,undetermined,civic,mid-sized sedan,"coe car, low mileage car",auto,unknown
14085,944975,Alpine A110 1.8A Pure,alpine,a110,sports car,"parf car, direct owner sale",auto,unknown
14086,996622,Honda Jazz 1.3A,honda,jazz,hatchback,"parf car, direct owner sale",auto,unknown
14087,1020460,Honda Freed 1.5A G Honda Sensing,honda,freed,mpv,"parf car, direct owner sale",auto,unknown
14088,1030179,Honda Vezel 1.5A X,honda,vezel,suv,parf car,auto,unknown
14089,1008142,Toyota Camry 2.0A ,toyota,camry,luxury sedan,coe car,auto,unknown
14090,1031203,Mercedes-Benz E-Class E250 CGI Cabriolet ,mercedes-benz,e250,sports car,"coe car, premium ad car",auto,unknown
14091,982384,Lexus ES250 Luxury Sunroof,lexus,es,luxury sedan,"parf car, premium ad car",auto,unknown
14092,1017047,BMW X1 sDrive20i,bmw,x1,suv,"parf car, direct owner sale",auto,unknown
14093,987127,Nissan Qashqai 1.2A DIG-T Premium,nissan,qashqai,suv,parf car,auto,unknown
14094,1013686,Toyota Hiace 3.0M,toyota,hiace,van,-,manual,diesel
14095,1027307,Subaru XV 1.6i-S,subaru,xv,suv,"parf car, premium ad car",auto,unknown
14096,1016445,Mazda 3 1.5A Sunroof,mazda,3,mid-sized sedan,"parf car, sgcarmart warranty cars",auto,unknown
14097,1028596,Toyota Estima 2.4A Aeras ,toyota,estima,mpv,"coe car, premium ad car",auto,unknown
14098,1019234,Toyota Vios 1.5A E,undetermined,vios,mid-sized sedan,"parf car, direct owner sale",auto,unknown
14099,1015557,Mitsubishi Evolution 10 GSR ,mitsubishi,evolution,sports car,"coe car, premium ad car",manual,unknown
14100,1027318,Mercedes-Benz GLA-Class GLA180,mercedes-benz,gla180,suv,"parf car, low mileage car",auto,unknown
14101,1007790,Volkswagen Jetta 1.4A TSI Trendline,volkswagen,jetta,mid-sized sedan,"parf car, premium ad car",auto,unknown
14102,1000810,Mercedes-Benz C-Class C180,mercedes-benz,c180,luxury sedan,parf car,auto,unknown
14103,1006268,Honda Civic 1.6A VTi,undetermined,civic,mid-sized sedan,parf car,auto,unknown
14104,1023770,Ferrari F430 F1 ,ferrari,f430,sports car,"imported used vehicle, coe car, rare & exotic, low mileage car",auto,unknown
14105,1028858,Toyota Hiace 3.0M,toyota,hiace,van,direct owner sale,manual,diesel
14106,1006273,Mercedes-Benz A-Class A200 Style,mercedes-benz,a200,hatchback,parf car,auto,unknown
14107,1031286,Audi Q3 1.4A TFSI S-Tronic,audi,q3,suv,parf car,auto,unknown
14108,1018945,Subaru XV 1.6i-S,subaru,xv,suv,"parf car, premium ad car",auto,unknown
14109,1027473,Toyota Wish 1.8A ,toyota,wish,mpv,"coe car, premium ad car",auto,unknown
14110,980123,Aston Martin Rapide S 6.0A,aston martin,rapide,sports car,"parf car, rare & exotic, premium ad car",auto,unknown
14111,1002205,Audi A3 Sportback 1.4A TFSI S-tronic Ambiente,audi,a3,hatchback,"parf car, direct owner sale",auto,unknown
14112,1029883,Honda Civic 1.6A VTi ,honda,civic,mid-sized sedan,coe car,auto,unknown
14113,1015430,Subaru XV 1.6i-S,subaru,xv,suv,"parf car, consignment car, low mileage car",auto,unknown
14114,1025885,MINI Cooper S 1.6A Sunroof ,mini,cooper,sports car,coe car,auto,unknown
14115,1021938,Mercedes-Benz E-Class E250 CGI Avantgarde ,mercedes-benz,e250,luxury sedan,"coe car, low mileage car",auto,unknown
14116,1014532,Mazda 5 2.0A SP Sunroof ,mazda,2,mpv,coe car,auto,unknown
14117,1001576,Honda Stream 1.8A ,undetermined,stream,mpv,"coe car, premium ad car",auto,unknown
14118,988848,Jaguar XF 3.0A Luxury ,jaguar,xf,luxury sedan,"coe car, low mileage car",auto,unknown
14119,1022770,Nissan NV200 1.6A DX,nissan,nv200,van,"direct owner sale, almost new car",auto,petrol
14120,1020422,Audi A3 Sedan 1.0A TFSI S-tronic,audi,a3,luxury sedan,"parf car, almost new car, premium ad car",auto,unknown
14121,1022118,Mercedes-Benz A-Class A180,mercedes-benz,a180,hatchback,parf car,auto,unknown
14122,1030102,BMW 5 Series 523i Highline ,bmw,523i,luxury sedan,coe car,auto,unknown
14123,1010859,Honda Civic 1.6A VTi,undetermined,civic,mid-sized sedan,parf car,auto,unknown
14124,1030623,Mercedes-Benz CLA-Class CLA180,mercedes-benz,cla180,luxury sedan,parf car,auto,unknown
14125,1007895,Mazda 3 Mild Hybrid 1.5A Classic,mazda,3,mid-sized sedan,"parf car, almost new car, hybrid cars",auto,petrol-electric
14126,1025068,Kia Stonic 1.0T SX Sunroof ,kia,stonic,suv,"opc car, parf car, premium ad car, low mileage car",auto,unknown
14127,1021740,Honda HR-V 1.5A DX,honda,hr-v,suv,parf car,auto,unknown
14128,1011237,Mazda CX-3 2.0A Standard,mazda,2,suv,parf car,auto,unknown
14129,1018397,Lexus GS Turbo GS200t Luxury,lexus,gs,luxury sedan,"parf car, sgcarmart warranty cars",auto,unknown
14130,997163,Mazda 6 2.0A Executive,mazda,2,luxury sedan,parf car,auto,unknown
14131,1021752,Audi Q7 2.0A TFSI Quattro Tip 7-Seater,audi,q7,suv,"parf car, direct owner sale, low mileage car",auto,unknown
14132,1018945,Subaru XV 1.6i-S,subaru,xv,suv,"parf car, premium ad car",auto,unknown
14133,1020964,BMW 6 Series 640i Coupe,bmw,640i,sports car,"parf car, premium ad car, low mileage car",auto,unknown
14134,1026430,BMW 5 Series 530i Luxury,bmw,530i,luxury sedan,"parf car, premium ad car",auto,unknown
14135,1015203,Mitsubishi Fuso Canter FEB21,undetermined,fuso,truck,-,manual,diesel
14136,966759,Nissan NV200 1.5M,nissan,nv200,van,-,manual,diesel
14137,1030485,Lexus IS250 Luxury ,lexus,is,luxury sedan,"coe car, premium ad car, low mileage car",auto,unknown
14138,708011,Rolls-Royce Ghost ,rolls-royce,ghost,luxury sedan,"coe car, rare & exotic, premium ad car, low mileage car",auto,unknown
14139,1006429,Citroen C4 Picasso Diesel 1.6A e-HDi,citroen,c4,mpv,parf car,auto,diesel
14140,987454,Kia Cerato 1.6A SX Sunroof,undetermined,cerato,mid-sized sedan,"parf car, premium ad car",auto,unknown
14141,986296,Mercedes-Benz S-Class S350L CGI AMG Sunroof ,mercedes-benz,amg,luxury sedan,"coe car, premium ad car, low mileage car",auto,unknown
14142,989174,Audi TT Coupe 2.0A TFSI S-tronic,audi,tt,sports car,"parf car, premium ad car, low mileage car",auto,unknown
14143,996257,Audi A4 1.8A TFSI MU,audi,a4,luxury sedan,"parf car, consignment car",auto,unknown
14144,1006412,Porsche Macan S 3.0A PDK,porsche,macan,suv,parf car,auto,unknown
14145,1025058,Hyundai Avante 1.6A S ,hyundai,avante,mid-sized sedan,"coe car, premium ad car",auto,unknown
14146,1017094,Perodua Viva 1.0A EZI ,perodua,viva,hatchback,"coe car, low mileage car",auto,unknown
14147,1020627,Audi A3 Sportback 1.0A TFSI S-tronic,audi,a3,hatchback,parf car,auto,unknown
14148,999840,MINI John Cooper Works 2.0A,mini,cooper,sports car,"parf car, almost new car, low mileage car",auto,unknown
14149,1012392,BMW 5 Series 520i,bmw,520i,luxury sedan,parf car,auto,unknown
14150,1030979,BMW 5 Series 520i Highline,bmw,520i,luxury sedan,"parf car, premium ad car",auto,unknown
14151,1017915,Toyota Harrier 2.0A Turbo G,toyota,harrier,suv,"parf car, premium ad car, low mileage car",auto,unknown
14152,1017995,Toyota C-HR Hybrid 1.8A S LED,toyota,c-hr,suv,"parf car, premium ad car, hybrid cars, sgcarmart warranty cars",auto,petrol-electric
14153,1008803,Honda HR-V 1.5A LX,honda,hr-v,suv,"parf car, premium ad car",auto,unknown
14154,1021853,Toyota Wish 1.8A ,undetermined,wish,mpv,"coe car, low mileage car",auto,unknown
14155,973894,BMW 3 Series 318i,bmw,318i,luxury sedan,"parf car, premium ad car, sgcarmart warranty cars",auto,unknown
14156,1027666,Lexus RX270 ,lexus,rx,suv,"coe car, direct owner sale",auto,unknown
14157,1008198,Mercedes-Benz CLS-Class CLS350 Coupe Mild Hybrid Sunroof,mercedes-benz,cls350,luxury sedan,"parf car, hybrid cars, sgcarmart warranty cars",auto,petrol-electric
14158,1009464,Hyundai Elantra 1.6A Elite ,hyundai,elantra,mid-sized sedan,"coe car, premium ad car, low mileage car",auto,unknown
14159,1026079,Bentley Continental GT 4.0A V8,bentley,continental,sports car,"parf car, low mileage car",auto,unknown
14160,1028234,Toyota Corolla Altis 1.6A ,toyota,corolla,mid-sized sedan,coe car,auto,unknown
14161,1004810,Honda Jazz 1.5A RS,honda,jazz,hatchback,"parf car, consignment car",auto,unknown
14162,1028332,Hyundai i30 1.4A T-GDi DCT Turbo,hyundai,i30,hatchback,"parf car, premium ad car, low mileage car",auto,unknown
14163,996687,BMW 5 Series 535i Sunroof ,bmw,535i,luxury sedan,"coe car, premium ad car",auto,unknown
14164,1025173,Audi TTS Coupe 2.0A TFSI Quattro S-tronic ,audi,tt,sports car,"coe car, low mileage car",auto,unknown
14165,1019430,Toyota Corolla Axio Hybrid 1.5A,undetermined,corolla,mid-sized sedan,"parf car, hybrid cars",auto,petrol-electric
14166,984390,Nissan NV200 1.5M ,nissan,nv200,van,coe car,manual,diesel
14167,1023039,Toyota Corolla Altis 1.6A ,undetermined,corolla,mid-sized sedan,coe car,auto,unknown
14168,1025335,Honda Odyssey 2.4A EX-S 8-Seater,honda,e,mpv,"parf car, consignment car",auto,unknown
14169,999346,Mercedes-Benz C-Class C160 Avantgarde,mercedes-benz,c160,luxury sedan,"parf car, almost new car, sta evaluated car, low mileage car",auto,unknown
